case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0010,BalancedZippelSeparated,3,ok,19436.892,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,3.135,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,3,ok,294222.027,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0011,BalancedZippelSeparated,1,ok,19742.463,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.213,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_scan,1,ok,290288.804,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,FIRE7_Q_learned,1,ok,112842.589,5422,3,2,,,18446744073709551521:3;18446744073709551533:2685;18446744073709551557:2734,FIRE7_native_64,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,1,ok,19989.023,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.220,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_scan,2,ok,291015.457,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,FIRE7_Q_learned,2,ok,112670.488,5422,3,2,,,18446744073709551521:3;18446744073709551533:2685;18446744073709551557:2734,FIRE7_native_64,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,2,ok,34225.529,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.251,BalancedZippelSeparated
fire7_nb0_rank0011,BalancedZippelSeparated,2,ok,19791.613,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.242,BalancedZippelSeparated
fire7_nb0_rank0011,FIRE7_Q_learned,3,ok,112491.428,5422,3,2,,,18446744073709551521:3;18446744073709551533:2685;18446744073709551557:2734,FIRE7_native_64,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,3,ok,20103.084,1480,2,1,0,0,2305843009213693967:1477;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,3.219,BalancedZippelSeparated
fire7_nb0_rank0011,BalancedZippelSeparated,3,ok,19683.853,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,16.953,BalancedZippelSeparated
